time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,serials,hour,EventID,NTSB_Number,EventTimeUTC
2018-07-22 15:01:38+00:00,0d0979,28.42903266518803,-106.83891745174633,238.4962605934416,249.41502482603937,0.0,LET7256,False,False,False,,12192,12969.24,1532271689.09,1532271692.903,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:39+00:00,0d0979,28.42903266518803,-106.83891745174633,238.4962605934416,249.41502482603937,0.0,LET7256,False,False,False,,12192,12969.24,1532271689.09,1532271692.903,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:40+00:00,0d0979,28.42903266518803,-106.83891745174633,238.4962605934416,249.41502482603937,0.0,LET7256,False,False,False,,12192,12969.24,1532271689.09,1532271692.903,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:41+00:00,0d0979,28.42903266518803,-106.83891745174633,238.4962605934416,249.41502482603937,0.0,LET7256,False,False,False,,12192,12969.24,1532271689.09,1532271692.903,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:42+00:00,0d0979,28.42903266518803,-106.83891745174633,238.4962605934416,249.41502482603937,0.0,LET7256,False,False,False,,12192,12969.24,1532271689.09,1532271692.903,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:43+00:00,0d0979,28.42903266518803,-106.83891745174633,238.4962605934416,249.41502482603937,0.0,LET7256,False,False,False,,12192,12969.24,1532271689.09,1532271692.903,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:44+00:00,0d0979,28.42903266518803,-106.83891745174633,238.4962605934416,249.41502482603937,0.0,LET7256,False,False,False,,12192,12969.24,1532271689.09,1532271692.903,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:45+00:00,0d0979,28.42903266518803,-106.83891745174633,238.4962605934416,249.41502482603937,0.0,LET7256,False,False,False,,12192,12969.24,1532271689.09,1532271692.903,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:46+00:00,0d0979,28.42903266518803,-106.83891745174633,238.4962605934416,249.41502482603937,0.0,LET7256,False,False,False,,12192,12969.24,1532271689.09,1532271692.903,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:47+00:00,0d0979,28.42903266518803,-106.83891745174633,238.4962605934416,249.41502482603937,0.0,LET7256,False,False,False,,12192,12969.24,1532271689.09,1532271692.903,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:48+00:00,0d0979,28.42903266518803,-106.83891745174633,238.4962605934416,249.41502482603937,0.0,LET7256,False,False,False,,12192,12969.24,1532271689.09,1532271692.903,[],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:49+00:00,0d0979,28.42903266518803,-106.83891745174633,238.4962605934416,249.41502482603937,0.0,LET7256,False,False,False,,12192,12969.24,1532271689.09,1532271692.903,[],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:50+00:00,0d0979,28.42903266518803,-106.83891745174633,238.4962605934416,249.41502482603937,0.0,LET7256,False,False,False,,12192,12969.24,1532271689.09,1532271692.903,[],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:51+00:00,0d0979,28.42903266518803,-106.83891745174633,238.4962605934416,249.41502482603937,0.0,LET7256,False,False,False,,12192,12969.24,1532271689.09,1532271692.903,[],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:52+00:00,0d0979,28.42903266518803,-106.83891745174633,238.4962605934416,249.41502482603937,0.0,LET7256,False,False,False,,12192,12969.24,1532271689.09,1532271692.903,[],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:53+00:00,0d0979,28.42903266518803,-106.83891745174633,238.4962605934416,249.41502482603937,0.0,LET7256,False,False,False,,12192,12969.24,1532271689.09,1532271692.903,[],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:54+00:00,0d0979,28.42903266518803,-106.83891745174633,238.4962605934416,249.41502482603937,0.0,LET7256,False,False,False,,12192,12969.24,1532271689.09,1532271692.903,[],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:55+00:00,0d0979,28.42903266518803,-106.83891745174633,238.4962605934416,249.41502482603937,0.0,LET7256,False,False,False,,12192,12969.24,1532271689.09,1532271692.903,[],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:56+00:00,0d0979,28.42903266518803,-106.83891745174633,238.4962605934416,249.41502482603937,0.0,LET7256,False,False,False,,12192,12969.24,1532271689.09,1532271692.903,[],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:57+00:00,0d0979,28.42903266518803,-106.83891745174633,238.4962605934416,249.41502482603937,0.0,LET7256,False,False,False,,12192,12969.24,1532271689.09,1532271692.903,[],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:58+00:00,0d0979,28.42903266518803,-106.83891745174633,238.4962605934416,249.41502482603937,0.0,LET7256,False,False,False,,12192,12969.24,1532271689.09,1532271692.903,[],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
